municipio,estado,populacao_municipio,populacao_estado,area_km2,densidade_populacional,percentual_populacao_estado
Bonfim,Roraima,15222.0,716793.0,8079.914,1.883930942829342,2.1236256492460166
Cantá,Roraima,20552.0,716793.0,7664.831,2.6813376576730783,2.8672155001513686
Caracaraí,Roraima,22443.0,716793.0,47379.903,0.47368184776570776,3.1310294603881452
Caroebe,Roraima,11708.0,716793.0,12065.896,0.9703382160761206,1.6333864867541954
Iracema,Roraima,10778.0,716793.0,14011.695,0.7692145739683885,1.5036419161459444
Mucajaí,Roraima,19619.0,716793.0,12337.851,1.590147263084957,2.7370523986701882
Normandia,Roraima,15744.0,716793.0,6959.868,2.2621118676388687,2.196450021135809
Pacaraima,Roraima,22104.0,716793.0,8025.045,2.7543770782593744,3.0837354717470733
Rorainópolis,Roraima,36747.0,716793.0,33579.739,1.094320596118987,5.12658466251763
São João da Baliza,Roraima,9727.0,716793.0,4284.505,2.2702739289602882,1.3570166003295234
São Luiz,Roraima,7777.0,716793.0,1526.898,5.093333018970488,1.0849715329251264
Uiramutã,Roraima,15571.0,716793.0,8113.598,1.9191239201153423,2.172314740796855
Abdon Batista,Santa Catarina,2633.0,8058441.0,237.517,11.08552229945646,0.03267381370664624
Abelardo Luz,Santa Catarina,17736.0,8058441.0,953.992,18.591350870866844,0.22009219897496302
Agrolândia,Santa Catarina,11491.0,8058441.0,206.815,55.561733916785535,0.14259581971252255
Agronômica,Santa Catarina,6394.0,8058441.0,129.774,49.270269853745745,0.07934537213835778
Alfredo Wagner,Santa Catarina,10862.0,8058441.0,733.489,14.808674704051457,0.13479033971955617
Alto Bela Vista,Santa Catarina,1860.0,8058441.0,103.433,17.98265543878646,0.023081387578565135
Anchieta,Santa Catarina,5984.0,8058441.0,232.348,25.75447174066486,0.07425753939254504
Angelina,Santa Catarina,5472.0,8058441.0,499.998,10.944043776175105,0.06790395313435937
Anita Garibaldi,Santa Catarina,8367.0,8058441.0,589.812,14.185876177493846,0.10382901605906156
Anitápolis,Santa Catarina,3726.0,8058441.0,540.636,6.891882893481012,0.046237231246093385
Antônio Carlos,Santa Catarina,12118.0,8058441.0,234.422,51.6931004769177,0.1503764810091679
Apiúna,Santa Catarina,10020.0,8058441.0,493.49,20.30436280370423,0.12434166856839926
Arabutã,Santa Catarina,4487.0,8058441.0,132.779,33.792994374110364,0.055680745196248264
Araquari,Santa Catarina,50178.0,8058441.0,386.693,129.76185242556758,0.6226762719985168
Araranguá,Santa Catarina,75597.0,8058441.0,301.819,250.47130896331907,0.9381094928907464
Armazém,Santa Catarina,9188.0,8058441.0,173.958,52.817346715873946,0.11401709089884757
Arroio Trinta,Santa Catarina,3628.0,8058441.0,93.53,38.789693146583986,0.04502111512636253
Arvoredo,Santa Catarina,2600.0,8058441.0,90.503,28.72832944764262,0.03226430521734911
Ascurra,Santa Catarina,8635.0,8058441.0,112.884,76.49445448424932,0.1071547213660806
Atalanta,Santa Catarina,3270.0,8058441.0,94.383,34.646069737134866,0.040578568484896764
Aurora,Santa Catarina,7127.0,8058441.0,207.045,34.42246854548528,0.08844142434001813
Balneário Arroio do Silva,Santa Catarina,17215.0,8058441.0,94.477,182.21366046762702,0.21362692858333268
Balneário Barra do Sul,Santa Catarina,16360.0,8058441.0,108.914,150.2102576344639,0.20301693590608905
Balneário Camboriú,Santa Catarina,148758.0,8058441.0,45.214,3290.087141150971,1.845989813662469
Balneário Gaivota,Santa Catarina,17306.0,8058441.0,146.834,117.86098587520601,0.21475617926593993
Balneário Piçarras,Santa Catarina,29725.0,8058441.0,99.355,299.1797091238488,0.36886787407142396
Balneário Rincão,Santa Catarina,17226.0,8058441.0,63.42,271.6177861873226,0.2137634314130984
Bandeirante,Santa Catarina,3243.0,8058441.0,148.074,21.90121155638397,0.04024351608456276
Barra Bonita,Santa Catarina,1662.0,8058441.0,92.561,17.95572649387971,0.020624336642782397
Barra Velha,Santa Catarina,50730.0,8058441.0,138.947,365.1032408040476,0.6295262321831233
Bela Vista do Toldo,Santa Catarina,5950.0,8058441.0,535.682,11.10733606878708,0.0738356215550874
Belmonte,Santa Catarina,2709.0,8058441.0,93.852,28.86459532029152,0.03361692416684567
Benedito Novo,Santa Catarina,10738.0,8058441.0,388.291,27.65451684432552,0.13325158054765185
Biguaçu,Santa Catarina,82028.0,8058441.0,365.755,224.27034490300883,1.0179140109110434
Blumenau,Santa Catarina,380597.0,8058441.0,518.619,733.8662871973452,4.722960681849007
Bocaina do Sul,Santa Catarina,3618.0,8058441.0,510.673,7.084768530938585,0.04489702164475735
Bom Jardim da Serra,Santa Catarina,4028.0,8058441.0,938.516,4.291882077663034,0.049984854390570085
Bom Jesus,Santa Catarina,2872.0,8058441.0,63.883,44.957187358139095,0.03563964791701025
Bom Jesus do Oeste,Santa Catarina,2234.0,8058441.0,67.777,32.96103397907845,0.0277224837905992
Bom Retiro,Santa Catarina,8468.0,8058441.0,1057.034,8.01109519655943,0.10508236022327395
Bombinhas,Santa Catarina,27732.0,8058441.0,35.143,789.1187434197421,0.34413604318750984
Botuverá,Santa Catarina,5623.0,8058441.0,296.256,18.980206308057898,0.06977776470659772
Braço do Norte,Santa Catarina,35534.0,8058441.0,212.045,167.57763682237263,0.4409537775358782
Braço do Trombudo,Santa Catarina,4203.0,8058441.0,89.411,47.007638881122006,0.05215649031866089
Brunópolis,Santa Catarina,2466.0,8058441.0,336.439,7.329709100312389,0.030601452563839584
Brusque,Santa Catarina,151949.0,8058441.0,284.675,533.7630631421797,1.8855880436426848
Caibi,Santa Catarina,6431.0,8058441.0,173.079,37.15644301157275,0.07980451802029698
Calmon,Santa Catarina,3513.0,8058441.0,636.208,5.52177904081684,0.04359404008790286
Camboriú,Santa Catarina,113525.0,8058441.0,210.568,539.137000873827,1.408771249922907
Campo Alegre,Santa Catarina,12815.0,8058441.0,499.216,25.67025095349508,0.15902579667704958
Campo Belo do Sul,Santa Catarina,7342.0,8058441.0,1025.638,7.158471117489797,0.09110943419452969
Campo Erê,Santa Catarina,9838.0,8058441.0,479.161,20.531721070788315,0.12208316720318482
Campos Novos,Santa Catarina,38656.0,8058441.0,1717.697,22.504551151920275,0.47969576249301815
Canelinha,Santa Catarina,13413.0,8058441.0,151.008,88.82310870947234,0.16644658687703986
Canoinhas,Santa Catarina,56721.0,8058441.0,1148.036,49.40698723733402,0.703870637012792
Capinzal,Santa Catarina,24176.0,8058441.0,244.057,99.05882642169658,0.3000084011287047
Capivari de Baixo,Santa Catarina,24799.0,8058441.0,53.222,465.95392882642517,0.30773942503270796
Capão Alto,Santa Catarina,2647.0,8058441.0,1331.962,1.9872939318088654,0.0328475445808935
Catanduvas,Santa Catarina,10938.0,8058441.0,199.166,54.91901228121266,0.1357334501797556
Caxambu do Sul,Santa Catarina,4732.0,8058441.0,140.873,33.590538996117075,0.058721035495575384
Caçador,Santa Catarina,75998.0,8058441.0,983.424,77.27897631133672,0.9430856415031146
Celso Ramos,Santa Catarina,2860.0,8058441.0,208.391,13.724201141124137,0.035490735739084026
Cerro Negro,Santa Catarina,3326.0,8058441.0,418.544,7.9465958178829466,0.041273491981885825
Chapadão do Lageado,Santa Catarina,3036.0,8058441.0,124.866,24.314064677334102,0.03767478101533535
Chapecó,Santa Catarina,275959.0,8058441.0,624.846,441.6432208896272,3.4244713090286325
Cocal do Sul,Santa Catarina,17912.0,8058441.0,70.965,252.4061156908335,0.22227624425121434
Concórdia,Santa Catarina,85982.0,8058441.0,799.194,107.5858927869829,1.0669805735377351
Cordilheira Alta,Santa Catarina,5099.0,8058441.0,83.556,61.02494135669491,0.06327526627048582
Coronel Freitas,Santa Catarina,10583.0,8058441.0,233.698,45.28494039315698,0.1313281315827714
Coronel Martins,Santa Catarina,2028.0,8058441.0,107.502,18.864765306691968,0.025166158069532308
Correia Pinto,Santa Catarina,16163.0,8058441.0,647.388,24.96648068855153,0.20057229431846682
Corupá,Santa Catarina,15781.0,8058441.0,405.761,38.89235288753724,0.19583192332114857
Criciúma,Santa Catarina,225281.0,8058441.0,234.865,959.1935792902306,2.7955903629498557
Cunha Porã,Santa Catarina,11208.0,8058441.0,220.099,50.922539402723324,0.1390839741830957
Cunhataí,Santa Catarina,2018.0,8058441.0,54.811,36.817427158781996,0.02504206458792712
Curitibanos,Santa Catarina,41512.0,8058441.0,949.865,43.703052539045025,0.5151368608394601
Descanso,Santa Catarina,8660.0,8058441.0,287.057,30.16822442929453,0.10746495507009358
Dionísio Cerqueira,Santa Catarina,15294.0,8058441.0,378.843,40.3702853160808,0.1897885707669759
Dona Emma,Santa Catarina,4388.0,8058441.0,178.157,24.629961213985418,0.05445221972835689
Doutor Pedrinho,Santa Catarina,3719.0,8058441.0,374.205,9.938402747157307,0.04615036580896975
Entre Rios,Santa Catarina,3525.0,8058441.0,103.888,33.93077160018481,0.04374295226582909
Ermo,Santa Catarina,2349.0,8058441.0,65.311,35.966376261272984,0.029149558829058873
Erval Velho,Santa Catarina,5081.0,8058441.0,208.841,24.329513840673048,0.06305189800359648
Faxinal dos Guedes,Santa Catarina,11486.0,8058441.0,340.07,33.77539918252125,0.14253377297171996
Flor do Sertão,Santa Catarina,1850.0,8058441.0,58.457,31.64719366371863,0.022957294096959947
Florianópolis,Santa Catarina,576361.0,8058441.0,674.844,854.0655321822525,7.152264315144828
Formosa do Sul,Santa Catarina,2743.0,8058441.0,100.408,27.31854035535017,0.034038842004303314
Forquilhinha,Santa Catarina,33929.0,8058441.0,183.351,185.04944069026075,0.42103677373824544
Fraiburgo,Santa Catarina,34148.0,8058441.0,549.188,62.17907164759609,0.423754420985399
Frei Rogério,Santa Catarina,2442.0,8058441.0,158.775,15.38025507794048,0.03030362820798713
Galvão,Santa Catarina,3200.0,8058441.0,139.836,22.883949769730254,0.03970991411366045
Garopaba,Santa Catarina,32962.0,8058441.0,114.773,287.1929809275701,0.4090369340670237
Garuva,Santa Catarina,19554.0,8058441.0,503.595,38.82882077860185,0.24265239393078636
Gaspar,Santa Catarina,76982.0,8058441.0,386.616,199.11747056510853,0.9552964400930652
Governador Celso Ramos,Santa Catarina,17920.0,8058441.0,127.556,140.48731537520774,0.2223755190364985
Gravatal,Santa Catarina,12989.0,8058441.0,165.718,78.38013975548824,0.16118502325697984
Grão-Pará,Santa Catarina,6397.0,8058441.0,334.362,19.131958775219672,0.07938260018283932
Guabiruba,Santa Catarina,26082.0,8058441.0,172.173,151.48716697740065,0.32366061872265367
Guaraciaba,Santa Catarina,11040.0,8058441.0,331.766,33.27646594286334,0.13699920369212853
Guaramirim,Santa Catarina,49941.0,8058441.0,267.514,186.68555664376444,0.6197352564844738
Guarujá do Sul,Santa Catarina,4899.0,8058441.0,100.63,48.68329523998808,0.060793396638382034
Guatambú,Santa Catarina,9267.0,8058441.0,206.196,44.94267590059943,0.11499742940352856
Herval d'Oeste,Santa Catarina,22173.0,8058441.0,216.581,102.37740152644969,0.2751524767631853
Ibiam,Santa Catarina,2055.0,8058441.0,146.009,14.074474861138699,0.02550121046986632
Ibicaré,Santa Catarina,3304.0,8058441.0,156.439,21.120053183669036,0.04100048632235441
Ibirama,Santa Catarina,20663.0,8058441.0,247.102,83.6213385565475,0.2564143610408018
Ilhota,Santa Catarina,18197.0,8058441.0,253.024,71.91807891741495,0.22581290847696225
Imaruí,Santa Catarina,12127.0,8058441.0,542.238,22.36471807582648,0.15048816514261257
Imbituba,Santa Catarina,56107.0,8058441.0,181.577,308.9983863595059,0.6962512972422333
Imbuia,Santa Catarina,6139.0,8058441.0,119.113,51.53929461939503,0.07618098835742546
Indaial,Santa Catarina,76333.0,8058441.0,430.799,177.18936209229827,0.9472427731368884
Iomerê,Santa Catarina,2953.0,8058441.0,113.986,25.906690295299423,0.03664480511801228
Ipira,Santa Catarina,4635.0,8058441.0,155.651,29.778157544763605,0.05751732872400506
Iporã do Oeste,Santa Catarina,9672.0,8058441.0,200.96,48.12898089171974,0.12002321540853869
Ipuaçu,Santa Catarina,8046.0,8058441.0,261.081,30.81802199317453,0.09984561529953499
Ipumirim,Santa Catarina,8065.0,8058441.0,245.921,32.79508460033914,0.10008139291458484
Iraceminha,Santa Catarina,4005.0,8058441.0,165.147,24.25112172791513,0.04969943938287815
Irani,Santa Catarina,10497.0,8058441.0,325.862,32.21302269058681,0.13026092764096678
Irati,Santa Catarina,2100.0,8058441.0,77.912,26.953485984187285,0.026059631137089666
Irineópolis,Santa Catarina,10437.0,8058441.0,589.698,17.698889940274515,0.12951636675133565
Itaiópolis,Santa Catarina,22741.0,8058441.0,1297.543,17.526201443805718,0.28220098651836006
Itajaí,Santa Catarina,287289.0,8058441.0,289.215,993.3405943675122,3.5650692236873107
Itapema,Santa Catarina,83330.0,8058441.0,58.21,1431.540972341522,1.034070982216039
Itapiranga,Santa Catarina,17149.0,8058441.0,281.782,60.85910384623575,0.21280791160473844
Itapoá,Santa Catarina,34546.0,8058441.0,245.394,140.77768812603404,0.42869334155328553
Ituporanga,Santa Catarina,28042.0,8058441.0,336.588,83.3125363946427,0.3479829411172707
Itá,Santa Catarina,7310.0,8058441.0,166.265,43.96595795868042,0.09071233505339307
Içara,Santa Catarina,62455.0,8058441.0,230.393,271.0802845572565,0.7750258393652072
Jaborá,Santa Catarina,4435.0,8058441.0,182.483,24.303633763145058,0.05503545909190128
Jacinto Machado,Santa Catarina,10813.0,8058441.0,430.704,25.105408819049742,0.13418228165969076
Jaguaruna,Santa Catarina,21284.0,8058441.0,326.362,65.21592587372304,0.26412056624848407
Jaraguá do Sul,Santa Catarina,195753.0,8058441.0,530.894,368.7233232999431,2.429167130466054
Jardinópolis,Santa Catarina,1808.0,8058441.0,68.499,26.394545905779648,0.022436101474218154
Joaçaba,Santa Catarina,31509.0,8058441.0,241.637,130.39807645352326,0.39100615118978965
Joinville,Santa Catarina,654888.0,8058441.0,1127.947,580.6017481317829,8.126733198145894
José Boiteux,Santa Catarina,6307.0,8058441.0,405.552,15.551643192488262,0.07826575884839264
Jupiá,Santa Catarina,2675.0,8058441.0,91.448,29.25159653573616,0.03319500632938803
Lacerdópolis,Santa Catarina,2296.0,8058441.0,69.036,33.25801031345964,0.02849186337655137
Lages,Santa Catarina,171609.0,8058441.0,2637.66,65.06107686358364,2.129555828478486
Laguna,Santa Catarina,43992.0,8058441.0,333.26,132.005041109044,0.5459120442775469
Lajeado Grande,Santa Catarina,1771.0,8058441.0,65.348,27.10105894595091,0.02197695559227895
Laurentino,Santa Catarina,8427.0,8058441.0,79.333,106.22313539132517,0.10457357694869268
Lauro Müller,Santa Catarina,14622.0,8058441.0,271.852,53.786619189853305,0.1814494888031072
Lebon Régis,Santa Catarina,11605.0,8058441.0,941.64,12.324242810415871,0.14401048540282171
Leoberto Leal,Santa Catarina,3381.0,8058441.0,293.6,11.515667574931879,0.04195600613071436
Lindóia do Sul,Santa Catarina,4611.0,8058441.0,190.171,24.246599113429493,0.0572195043681526
Lontras,Santa Catarina,13586.0,8058441.0,197.586,68.75993238387335,0.16859340410880963
Luiz Alves,Santa Catarina,12126.0,8058441.0,260.106,46.61945514521003,0.15047575579445205
Luzerna,Santa Catarina,5931.0,8058441.0,117.099,50.64945046499116,0.07359984394003753
Macieira,Santa Catarina,1800.0,8058441.0,261.208,6.891059998162383,0.022336826688934
Mafra,Santa Catarina,57023.0,8058441.0,1404.084,40.61224257238171,0.7076182601572686
Major Gercino,Santa Catarina,3258.0,8058441.0,306.058,10.645041135993832,0.04042965630697054
Major Vieira,Santa Catarina,7545.0,8058441.0,520.816,14.486882123437066,0.09362853187111501
Maracajá,Santa Catarina,8213.0,8058441.0,62.902,130.56818543130584,0.10191797644234163
Maravilha,Santa Catarina,30155.0,8058441.0,170.339,177.02933561897157,0.3742038937804471
Marema,Santa Catarina,2219.0,8058441.0,104.184,21.298855870383168,0.027536343568191415
Massaranduba,Santa Catarina,17897.0,8058441.0,374.459,47.79428455451732,0.22209010402880658
Matos Costa,Santa Catarina,2795.0,8058441.0,435.391,6.419517169624544,0.03468412810865029
Meleiro,Santa Catarina,7127.0,8058441.0,186.439,38.22698040646002,0.08844142434001813
Mirim Doce,Santa Catarina,2554.0,8058441.0,337.991,7.556414224047386,0.03169347520196524
Modelo,Santa Catarina,4156.0,8058441.0,92.346,45.00465640092695,0.0515732509551165
Mondaí,Santa Catarina,10216.0,8058441.0,200.276,51.00960674269508,0.12677390080786097
Monte Carlo,Santa Catarina,9235.0,8058441.0,191.278,48.28051317976976,0.11460033026239194
Monte Castelo,Santa Catarina,7787.0,8058441.0,560.743,13.88693215965246,0.09663159412596059
Morro Grande,Santa Catarina,3085.0,8058441.0,260.143,11.858862241151982,0.038282839075200775
Morro da Fumaça,Santa Catarina,19265.0,8058441.0,82.818,232.61851288367265,0.23906609231239642
Navegantes,Santa Catarina,93619.0,8058441.0,111.377,840.5595410183431,1.161750765439618
Nova Erechim,Santa Catarina,5408.0,8058441.0,65.087,83.08878885184446,0.06710975485208615
Nova Itaberaba,Santa Catarina,4648.0,8058441.0,137.388,33.83119340844906,0.0576786502500918
Nova Trento,Santa Catarina,14252.0,8058441.0,402.852,35.377756595474274,0.17685802998371522
Nova Veneza,Santa Catarina,13968.0,8058441.0,295.061,47.339363724789116,0.17333377510612785
Novo Horizonte,Santa Catarina,2670.0,8058441.0,151.722,17.597975244196622,0.033132959588585434
Orleans,Santa Catarina,24474.0,8058441.0,549.859,44.50959245915771,0.3037063868805393
Otacílio Costa,Santa Catarina,17780.0,8058441.0,847.253,20.985467150898256,0.22063821029402586
Ouro,Santa Catarina,7091.0,8058441.0,213.543,33.20642680865212,0.08799468780623944
Ouro Verde,Santa Catarina,2203.0,8058441.0,188.568,11.682788171906155,0.02733779399762311
Paial,Santa Catarina,1992.0,8058441.0,86.048,23.149869840089252,0.024719421535753627
Painel,Santa Catarina,2228.0,8058441.0,738.331,3.0176167599626726,0.027648027701636088
Palhoça,Santa Catarina,245477.0,8058441.0,394.85,621.6968469038875,3.046209558399695
Palma Sola,Santa Catarina,7709.0,8058441.0,330.878,23.298617617369544,0.09566366496944012
Palmeira,Santa Catarina,2640.0,8058441.0,289.097,9.13188307038814,0.032760679143769865
Palmitos,Santa Catarina,15812.0,8058441.0,351.051,45.041888500531265,0.19621661311412467
Papanduva,Santa Catarina,19667.0,8058441.0,764.737,25.71733811754891,0.24405465027292503
Paraíso,Santa Catarina,4376.0,8058441.0,180.338,24.2655458084264,0.05430330755043066
Passo de Torres,Santa Catarina,14284.0,8058441.0,92.638,154.19158444698718,0.1772551291248518
Passos Maia,Santa Catarina,4032.0,8058441.0,617.092,6.533871772766459,0.05003449178321216
Paulo Lopes,Santa Catarina,9661.0,8058441.0,446.165,21.653424181636836,0.119886712578773
Pedras Grandes,Santa Catarina,4343.0,8058441.0,159.891,27.162254285732157,0.053893799061133535
Penha,Santa Catarina,36124.0,8058441.0,57.752,625.5021471117883,0.4482752929505843
Peritiba,Santa Catarina,3039.0,8058441.0,96.168,31.60094834040429,0.037712009059816906
Pescaria Brava,Santa Catarina,10531.0,8058441.0,106.853,98.55596005727496,0.13068284547842443
Petrolândia,Santa Catarina,6942.0,8058441.0,306.76,22.630069109401486,0.08614569493032213
Pinhalzinho,Santa Catarina,23379.0,8058441.0,128.726,181.6183210850955,0.2901181506447711
Pinheiro Preto,Santa Catarina,3598.0,8058441.0,61.011,58.9729720870007,0.04464883468154697
Piratuba,Santa Catarina,6053.0,8058441.0,146.088,41.43393023383167,0.07511378441562085
Planalto Alegre,Santa Catarina,3053.0,8058441.0,63.1,48.383518225039616,0.03788573993406417
Pomerode,Santa Catarina,36392.0,8058441.0,214.299,169.81880456745014,0.4516009982576034
Ponte Alta,Santa Catarina,4430.0,8058441.0,575.17,7.702070692143193,0.05497341235109868
Ponte Alta do Norte,Santa Catarina,3249.0,8058441.0,396.882,8.186312304412898,0.040317972173525875
Ponte Serrada,Santa Catarina,10764.0,8058441.0,560.731,19.196370452141938,0.13357422359982532
Porto Belo,Santa Catarina,30590.0,8058441.0,93.673,326.56154921909194,0.3796019602302728
Porto União,Santa Catarina,33727.0,8058441.0,848.779,39.73590298534719,0.41853008540982056
Pouso Redondo,Santa Catarina,17836.0,8058441.0,356.539,50.0253829174368,0.22133313379101494
Praia Grande,Santa Catarina,8602.0,8058441.0,284.36,30.25038683359122,0.10674521287678349
Presidente Castello Branco,Santa Catarina,1711.0,8058441.0,65.433,26.14888511912949,0.02123239470264782
Presidente Getúlio,Santa Catarina,21293.0,8058441.0,297.16,71.65500067303809,0.2642322503819287
Presidente Nereu,Santa Catarina,2345.0,8058441.0,224.748,10.433908199405558,0.029099921436416796
Princesa,Santa Catarina,3054.0,8058441.0,85.598,35.678403701021054,0.03789814928222469
Quilombo,Santa Catarina,11359.0,8058441.0,278.983,40.71574253628357,0.14095778575533405
Rancho Queimado,Santa Catarina,3435.0,8058441.0,286.461,11.991161100463938,0.04262611093138239
Rio Fortuna,Santa Catarina,5006.0,8058441.0,302.39,16.554780250669666,0.06212119689155756
Rio Negrinho,Santa Catarina,40168.0,8058441.0,907.42,44.266161204293496,0.49845869691172273
Rio Rufino,Santa Catarina,2432.0,8058441.0,282.571,8.60668646110181,0.03017953472638194
Rio das Antas,Santa Catarina,6386.0,8058441.0,314.913,20.278616633800446,0.07924609735307363
Rio do Campo,Santa Catarina,6613.0,8058441.0,502.095,13.170814288132723,0.08206301938551142
Rio do Oeste,Santa Catarina,8008.0,8058441.0,245.057,32.67811162301016,0.09937406006943526
Rio do Sul,Santa Catarina,76390.0,8058441.0,260.817,292.88735013438543,0.9479501059820379
Rio dos Cedros,Santa Catarina,11163.0,8058441.0,555.473,20.0963863230076,0.13852555351587237
Riqueza,Santa Catarina,4835.0,8058441.0,191.061,25.306054087438042,0.05999919835610883
Rodeio,Santa Catarina,13321.0,8058441.0,129.001,103.26276540491934,0.16530492684627213
Romelândia,Santa Catarina,4757.0,8058441.0,223.333,21.300031791092227,0.059031269199588364
Salete,Santa Catarina,7643.0,8058441.0,177.887,42.965478084401894,0.09484464799084587
Saltinho,Santa Catarina,3633.0,8058441.0,156.568,23.203975269531448,0.04508316186716512
Salto Veloso,Santa Catarina,4486.0,8058441.0,104.531,42.91549875156652,0.05566833584808773
Sangão,Santa Catarina,13567.0,8058441.0,82.984,163.48934734406635,0.16835762649375977
Santa Cecília,Santa Catarina,15764.0,8058441.0,1145.845,13.757532650576648,0.19562096440241977
Santa Helena,Santa Catarina,2473.0,8058441.0,81.004,30.52935657498395,0.03068831800096321
Santa Rosa de Lima,Santa Catarina,2128.0,8058441.0,203.218,10.471513350195357,0.026407092885584193
Santa Rosa do Sul,Santa Catarina,10288.0,8058441.0,150.299,68.45022255637096,0.12766737387541832
Santa Terezinha,Santa Catarina,8077.0,8058441.0,715.551,11.287804782608088,0.10023030509251106
Santa Terezinha do Progresso,Santa Catarina,2562.0,8058441.0,119.653,21.411916124125597,0.031792749987249395
Santiago do Sul,Santa Catarina,1714.0,8058441.0,73.335,23.372196086452583,0.021269622747129378
Santo Amaro da Imperatriz,Santa Catarina,29392.0,8058441.0,344.235,85.38353159905297,0.3647355611339712
Saudades,Santa Catarina,10680.0,8058441.0,205.781,51.89983526175886,0.13253183835434174
Schroeder,Santa Catarina,21273.0,8058441.0,165.237,128.74235189455146,0.26398406341871833
Seara,Santa Catarina,19241.0,8058441.0,309.627,62.14251341129811,0.23876826795654393
Serra Alta,Santa Catarina,3367.0,8058441.0,90.564,37.178128174550594,0.0417822752564671
Siderópolis,Santa Catarina,14087.0,8058441.0,262.004,53.7663547121418,0.1748104875372296
Sombrio,Santa Catarina,31397.0,8058441.0,143.457,218.8600068313153,0.38961630419581156
Sul Brasil,Santa Catarina,2894.0,8058441.0,113.125,25.58232044198895,0.035912653576541664
São Bento do Sul,Santa Catarina,86851.0,8058441.0,495.772,175.18335041107605,1.077764297089226
São Bernardino,Santa Catarina,2719.0,8058441.0,149.891,18.139848289757225,0.03374101764845086
São Bonifácio,Santa Catarina,2986.0,8058441.0,461.438,6.471075204036079,0.0370543136073094
São Carlos,Santa Catarina,10460.0,8058441.0,162.12,64.52010856155934,0.1298017817590276
São Cristóvão do Sul,Santa Catarina,6389.0,8058441.0,345.903,18.470496063925435,0.07928332539755518
São Domingos,Santa Catarina,9356.0,8058441.0,367.525,25.4567716481872,0.11610186138981474
São Francisco do Sul,Santa Catarina,55784.0,8058441.0,493.266,113.0911110840804,0.6922430777863857
São Joaquim,Santa Catarina,26852.0,8058441.0,1888.634,14.21768325678771,0.33321581680625323
São José,Santa Catarina,289949.0,8058441.0,150.499,1926.584229795547,3.5980780897942912
São José do Cedro,Santa Catarina,14491.0,8058441.0,280.76,51.61347770337655,0.17982386419407922
São José do Cerrito,Santa Catarina,8755.0,8058441.0,948.714,9.22828165284796,0.1086438431453429
São João Batista,Santa Catarina,34733.0,8058441.0,200.765,173.00326252085773,0.4310138896593026
São João do Itaperiú,Santa Catarina,4732.0,8058441.0,151.885,31.155150278170986,0.058721035495575384
São João do Oeste,Santa Catarina,6446.0,8058441.0,163.747,39.36560669813798,0.07999065824270477
São João do Sul,Santa Catarina,9126.0,8058441.0,184.375,49.49694915254237,0.11324771131289539
São Lourenço do Oeste,Santa Catarina,25770.0,8058441.0,356.193,72.3484178521195,0.31978890209657174
São Ludgero,Santa Catarina,14211.0,8058441.0,106.765,133.10541844237343,0.17634924670913393
São Martinho,Santa Catarina,3501.0,8058441.0,224.566,15.590071515723663,0.043445127909976636
São Miguel da Boa Vista,Santa Catarina,1788.0,8058441.0,72.755,24.5756305408563,0.022187914511007777
São Miguel do Oeste,Santa Catarina,46969.0,8058441.0,234.202,200.5490986413438,0.5828546737514118
São Pedro de Alcântara,Santa Catarina,6076.0,8058441.0,139.196,43.65067961723038,0.07539919942331277
Taió,Santa Catarina,18808.0,8058441.0,693.847,27.106840557068058,0.2333950202030393
Tangará,Santa Catarina,8189.0,8058441.0,390.044,20.995067223185078,0.10162015208648918
Tigrinhos,Santa Catarina,2480.0,8058441.0,56.962,43.53779712790983,0.03077518343808685
Tijucas,Santa Catarina,56674.0,8058441.0,279.159,203.01691867358747,0.7032873976492475
Timbé do Sul,Santa Catarina,5495.0,8058441.0,328.507,16.727193027850245,0.06818936814205129
Timbó,Santa Catarina,48903.0,8058441.0,128.313,381.1227233405813,0.6068543530938553
Timbó Grande,Santa Catarina,7503.0,8058441.0,596.344,12.58166427431147,0.09310733924837322
Treviso,Santa Catarina,3895.0,8058441.0,156.61,24.870697912010726,0.048334411085221074
Treze Tílias,Santa Catarina,9308.0,8058441.0,185.937,50.0599665478092,0.11550621267810983
Treze de Maio,Santa Catarina,7585.0,8058441.0,159.833,47.455781972433726,0.09412490579753578
Trombudo Central,Santa Catarina,7532.0,8058441.0,109.648,68.69254341164454,0.09346721034502828
Três Barras,Santa Catarina,20373.0,8058441.0,436.496,46.67396722994025,0.25281565007425133
Tubarão,Santa Catarina,115495.0,8058441.0,301.485,383.0870524238353,1.4332176657991291
Tunápolis,Santa Catarina,5054.0,8058441.0,132.939,38.01743656865179,0.06271684560326246
Turvo,Santa Catarina,13492.0,8058441.0,235.104,57.387368994147266,0.16742692538172085
União do Oeste,Santa Catarina,2801.0,8058441.0,92.857,30.16466179178737,0.03475858419761341
Urubici,Santa Catarina,11048.0,8058441.0,1021.371,10.816833452291087,0.1370984784774127
Urupema,Santa Catarina,2735.0,8058441.0,350.472,7.803761784108289,0.03393956721901916
Urussanga,Santa Catarina,21395.0,8058441.0,254.954,83.91709877075864,0.2654980038943016
Vargem,Santa Catarina,2632.0,8058441.0,350.606,7.507002161970988,0.03266140435848572
Vargem Bonita,Santa Catarina,4615.0,8058441.0,299.807,15.393236315362882,0.05726914176079468
Vargeão,Santa Catarina,3716.0,8058441.0,166.685,22.293547709751927,0.04611313776448819
